n,x,y
778,3319.16856034008,-174.205388782973
779,3267.27759086612,-190.884627779657
780,3330.28805300453,-174.205388782973
781,3300.63606885949,-181.618376479615
782,3306.19581519172,-174.205388782973
783,3298.78282749507,-181.618376479615
784,3226.50612517611,-279.469911926827
785,3372.91277117845,-209.417108140755
786,3300.63606885949,-192.737869144071
787,3302.48932134339,-257.601583766392
788,3317.31530785617,-187.178122811843
789,3317.31530785617,-174.205388782973
790,3295.07632252726,-174.205388782973
791,3296.92957501117,-161.23264363461
792,3292.38911921301,-265.601436046879
793,3296.92957501117,-161.23264363461
794,3282.10358849839,-179.765135115201
795,3254.30485683725,-183.471628963522
796,3302.48932134339,-287.253556791946
797,3363.6465309979,-155.672897302382
798,3319.16856034008,-163.085896118517
799,3219.09312635998,-296.519808091988
800,3308.04906767562,-179.765135115201
801,3293.22308116285,-164.939137482931
802,3258.01135068557,-177.911882631294
803,3328.43480052063,-192.737869144071
804,3363.6465309979,-214.976854472983
805,3304.3425738273,-183.471628963522
806,3317.31530785617,-164.939137482931
807,3265.42434950171,-213.123613108568
808,3369.20627733013,-185.324881447429
809,3322.8750541884,-224.243105773024
810,3322.8750541884,-224.243105773024
811,3258.01135068557,-190.884627779657
812,3293.22308116285,-181.618376479615
813,3359.94003714958,-253.895078798578
814,3289.51657619503,-181.618376479615
815,3319.16856034008,-168.645642450745
816,3306.19581519172,-155.672897302382
817,3226.53700400724,-295.284310142547
818,3217.23987387607,-266.867823946941
819,3359.94003714958,-189.03137529575
820,3215.38663251165,-278.419742561625
821,3258.01135068557,-209.417108140755
822,3258.01135068557,-207.56386677634
823,3252.45160435334,-259.454825130806
824,3374.76602366236,-164.939137482931
825,3349.3147392171,-216.027034957677
826,3221.1008174775,-285.83274137776
827,3328.43480052063,-257.601583766392
828,3252.45160435334,-257.601583766392
829,3295.07632252726,-218.683359440796
830,3321.02181282399,-198.297615476299
831,3296.92957501117,-189.03137529575
832,3321.02181282399,-170.498883815159
833,3300.63606885949,-189.03137529575
834,3257.67158346772,-187.08546407947
835,3283.9568298628,-174.205388782973
836,3296.92957501117,-211.270360624662
837,3330.28805300453,-209.417108140755
838,3222.7996202083,-268.721076430848
839,3239.47885920498,-263.16133009862
840,3333.99454685285,-200.150867960206
841,3361.793278514,-144.553404637926
842,3215.38663251165,-287.253556791946
843,3363.6465309979,-263.16133009862
844,3220.94637884388,-296.519808091988
845,3296.92957501117,-239.069092285801
846,3298.78282749507,-179.765135115201
847,3259.86460316948,-190.884627779657
848,3213.53338002775,-294.666555608081
849,3289.51657619503,-253.895078798578
850,3265.42434950171,-179.765135115201
851,3293.22308116285,-177.911882631294
852,3219.09312635998,-277.987316611397
853,3298.78282749507,-261.308077614713
854,3354.38029081735,-270.574317795262
855,3296.92957501117,-257.601583766392
856,3315.46206649176,-164.939137482931
857,3310.73628210936,-298.311280674651
858,3381.77748647889,-169.973799132558
859,3285.81008234671,-161.23264363461
860,3342.64304361843,-216.768327055646
861,3363.6465309979,-174.205388782973
862,3363.6465309979,-168.645642450745
863,3304.3425738273,-287.253556791946
864,3339.55429318508,-203.857361808527
865,3352.52703833345,-198.297615476299
866,3230.21261902443,-283.547062943625
867,3337.70105182067,-177.911882631294
868,3341.40754566899,-177.911882631294
869,3257.27004746811,-193.44828241091
870,3337.70105182067,-216.83010695689
871,3224.6528726922,-266.867823946941
872,3374.76602366236,-183.471628963522
873,3359.94003714958,-155.672897302382
874,3363.6465309979,-168.645642450745
875,3213.44072129537,-283.145526944019
876,3372.91277117845,-159.379391150703
877,3300.63606885949,-292.813303124174
878,3321.02181282399,-176.058630147387
879,3217.23987387607,-279.840569095304
880,3227.77251307617,-285.709181575272
881,3352.52703833345,-181.618376479615
882,3321.02181282399,-246.482091101936
883,3302.48932134339,-252.041837434164
884,3363.6465309979,-200.150867960206
885,3300.63606885949,-307.639300756443
886,3356.23353218177,-183.471628963522
887,3293.22308116285,-307.639300756443
888,3308.04906767562,-150.113150970154
889,3358.08678466567,-166.792389966838
890,3261.71784453389,-200.150867960206
891,3382.17902247849,-170.498883815159
892,3228.35936654052,-259.454825130806
893,3298.78282749507,-261.308077614713
894,3343.2607981529,-172.352136299066
895,3289.51657619503,-198.297615476299
896,3363.6465309979,-177.911882631294
897,3261.71784453389,-211.270360624662
898,3328.43480052063,-196.444374111885
899,3295.07632252726,-218.683359440796
900,3369.20627733013,-231.656093469666
901,3345.11403951731,-198.297615476299
902,3326.58155915621,-198.297615476299
903,3315.46206649176,-255.748331282485
904,3220.94637884388,-279.840569095304
905,3354.38029081735,-207.56386677634
906,3217.23987387607,-268.721076430848
907,3278.39708353058,-309.492542120858
908,3291.36982867894,-216.83010695689
909,3307.12244699342,-287.469775326806
910,3263.5710970178,-211.270360624662
911,3313.60881400785,-172.352136299066
912,3345.11403951731,-205.710614292434
913,3352.52703833345,-255.748331282485
914,3296.92957501117,-200.150867960206
915,3308.04906767562,-183.471628963522
916,3361.793278514,-190.884627779657
917,3254.30485683725,-189.03137529575
918,3319.16856034008,-172.352136299066
919,3354.38029081735,-218.683359440796
920,3322.8750541884,-268.721076430848
921,3293.22308116285,-213.123613108568
922,3354.38029081735,-255.748331282485
923,3289.51657619503,-250.188584950257
924,3258.93797136778,-197.865189526071
925,3365.49978348181,-192.737869144071
926,3335.84779933676,-192.737869144071
927,3335.84779933676,-200.150867960206
928,3298.78282749507,-276.13406412749
929,3359.94003714958,-181.618376479615
930,3358.08678466567,-190.884627779657
931,3304.3425738273,-181.618376479615
932,3232.06587150834,-289.106809275853
933,3309.90232015953,-252.041837434164
934,3309.90232015953,-292.813303124174
935,3322.25731077343,-260.721213030868
936,3300.63606885949,-270.574317795262
937,3326.58155915621,-205.710614292434
938,3233.91911287275,-265.014571463034
939,3209.82688617943,-281.693810459718
940,3246.89185802112,-253.895078798578
941,3218.01206704415,-282.404223726557
942,3322.8750541884,-265.014571463034
943,3358.08678466567,-179.765135115201
944,3258.50554541755,-180.228439896558
945,3313.60881400785,-257.601583766392
946,3296.92957501117,-192.737869144071
947,3330.28805300453,-181.618376479615
948,3278.39708353058,-185.324881447429
949,3356.23353218177,-194.591121627978
950,3356.23353218177,-250.188584950257
951,3315.46206649176,-235.36259843748
952,3220.94637884388,-272.427570279169
953,3324.72830667231,-183.471628963522
954,3304.3425738273,-261.308077614713
955,3378.47251751068,-126.020913157336
956,3348.01746136642,-189.371142513605
957,3300.63606885949,-176.058630147387
958,3282.10358849839,-277.987316611397
959,3286.39694693055,-251.949167582298
960,3319.16856034008,-153.819644818475
961,3293.22308116285,-203.857361808527
962,3332.14130548844,-166.792389966838
963,3209.82688617943,-279.840569095304
964,3265.42434950171,-211.270360624662
965,3337.70105182067,-166.792389966838
966,3222.7996202083,-265.014571463034
967,3215.38663251165,-285.400315427532
968,3241.33211168889,-255.748331282485
969,3354.38029081735,-261.308077614713
970,3215.38663251165,-277.987316611397
971,3306.19581519172,-172.352136299066
972,3345.11403951731,-220.536600805211
973,3382.51877857685,-199.131577426133
974,3285.81008234671,-192.737869144071
975,3285.4085463471,-207.285879459729
976,3311.75556152394,-183.471628963522
977,3317.31530785617,-181.618376479615
978,3361.793278514,-172.352136299066
979,3243.18536417279,-253.895078798578
980,3283.9568298628,-207.56386677634
981,3300.63606885949,-177.911882631294
982,3302.48932134339,-302.079554424215
983,3217.23987387607,-274.280822763076
984,3219.09312635998,-285.400315427532
985,3376.61927614626,-142.700152154019
986,3282.10358849839,-300.226301940309
987,3343.2607981529,-170.498883815159
988,3352.52703833345,-187.178122811843
989,3348.82054448513,-227.949599621345
990,3283.9568298628,-190.884627779657
991,3356.23353218177,-209.417108140755
992,3287.66333483062,-279.840569095304
993,3226.50612517611,-261.308077614713
994,3230.21261902443,-270.574317795262
995,3324.72830667231,-187.178122811843
996,3344.40362625047,-169.726701766569
997,3365.0982474822,-192.552551679325
998,3296.92957501117,-250.188584950257
999,3302.48932134339,-174.205388782973
1000,3304.3425738273,-168.645642450745
1001,3367.35302484622,-168.645642450745
1002,3328.43480052063,-266.867823946941
1003,3220.94637884388,-292.813303124174
1004,3213.53338002775,-274.280822763076
1005,3282.10358849839,-200.150867960206
1006,3308.04906767562,-202.004120444113
1007,3254.30485683725,-259.454825130806
1008,3365.49978348181,-179.765135115201
1009,3276.54384216616,-263.16133009862
1010,3293.22308116285,-203.857361808527
1011,3311.75556152394,-176.058630147387
1012,3369.20627733013,-131.580659489564
1013,3259.86460316948,-179.765135115201
1014,3267.27759086612,-179.765135115201
1015,3306.19581519172,-296.519808091988
1016,3235.77236535666,-261.308077614713
1017,3226.50612517611,-279.840569095304
1018,3356.23353218177,-252.041837434164
1019,3300.63606885949,-235.36259843748
1020,3306.19581519172,-255.748331282485
1021,3339.55429318508,-222.389853289117
1022,3241.33211168889,-265.014571463034
1023,3272.83733719835,-181.618376479615
1024,3267.27759086612,-177.911882631294
1025,3291.36982867894,-211.270360624662
1026,3352.52703833345,-263.16133009862
1027,3296.92957501117,-248.33533246635
1028,3296.92957501117,-205.710614292434
1029,3306.01049772697,-280.859848509884
1030,3287.66333483062,-246.482091101936
1031,3348.88231326688,-245.895226518091
1032,3300.63606885949,-159.379391150703
1033,3326.58155915621,-259.454825130806
1034,3341.40754566899,-203.857361808527
1035,3282.10358849839,-253.895078798578
1036,3261.71784453389,-176.058630147387
1037,3319.16856034008,-252.041837434164
1038,3285.81008234671,-172.352136299066
1039,3263.5710970178,-209.417108140755
1040,3369.20627733013,-192.737869144071
1041,3295.07632252726,-296.519808091988
1042,3282.10358849839,-209.417108140755
1043,3261.71784453389,-189.03137529575
1044,3359.94003714958,-252.041837434164
1045,3317.31530785617,-303.93279578863
1046,3246.89185802112,-255.748331282485
1047,3352.52703833345,-265.014571463034
1048,3346.96729200122,-161.23264363461
1049,3374.76602366236,-176.058630147387
1050,3295.07632252726,-207.56386677634
1051,3269.13084335003,-179.765135115201
1052,3361.42263246501,-140.599802304123
1053,3311.75556152394,-298.373049456402
1054,3324.72830667231,-187.178122811843
1055,3345.70090410116,-160.614889100144
1056,3276.54384216616,-274.280822763076
1057,3272.83733719835,-289.106809275853
1058,3272.83733719835,-194.591121627978
1059,3276.54384216616,-209.417108140755
1060,3345.11403951731,-203.857361808527
1061,3350.67378584954,-266.867823946941
1062,3356.23353218177,-192.737869144071
1063,3380.32576999459,-159.379391150703
1064,3296.92957501117,-200.150867960206
1065,3302.48932134339,-303.93279578863
1066,3343.2607981529,-194.591121627978
1067,3321.02181282399,-177.911882631294
1068,3369.20627733013,-189.03137529575
1069,3276.54384216616,-290.96006175976
1070,3363.6465309979,-181.618376479615
1071,3217.23987387607,-281.693810459718
1072,3339.55429318508,-194.591121627978
1073,3296.92957501117,-170.498883815159
1074,3291.36982867894,-216.83010695689
1075,3295.07632252726,-190.884627779657
1076,3215.38663251165,-292.813303124174
1077,3239.81862642284,-257.045609133169
1078,3322.8750541884,-189.03137529575
1079,3258.01135068557,-192.737869144071
1080,3337.70105182067,-194.591121627978
1081,3317.31530785617,-257.601583766392
1082,3315.46206649176,-183.471628963522
1083,3267.27759086612,-203.857361808527
1084,3293.22308116285,-248.33533246635
1085,3358.08678466567,-159.379391150703
1086,3313.60881400785,-153.819644818475
1087,3293.22308116285,-190.884627779657
1088,3263.5710970178,-174.205388782973
1089,3280.25033601448,-185.324881447429
1090,3311.75556152394,-172.352136299066
1091,3258.01135068557,-190.884627779657
1092,3291.36982867894,-161.23264363461
1093,3287.66333483062,-161.23264363461
1094,3348.82054448513,-244.628838618029
1095,3285.81008234671,-196.444374111885
1096,3333.99454685285,-181.618376479615
1097,3372.91277117845,-194.591121627978
1098,3380.32576999459,-122.314419309015
1099,3324.72830667231,-290.96006175976
1100,3352.52703833345,-174.205388782973
1101,3376.61927614626,-122.314419309015
1102,3258.01135068557,-202.004120444113
1103,3301.93334671017,-304.118124372868
1104,3287.66333483062,-170.498883815159
1105,3285.81008234671,-255.748331282485
1106,3287.66333483062,-253.895078798578
1107,3352.52703833345,-216.83010695689
1108,3299.77122807852,-174.514254930713
1109,3330.28805300453,-255.748331282485
1110,3307.21510572579,-152.337049503045
1111,3339.55429318508,-233.509345953573
1112,3369.20627733013,-153.819644818475
1113,3311.75556152394,-263.16133009862
1114,3232.06587150834,-276.13406412749
1115,3224.6528726922,-292.813303124174
1116,3322.8750541884,-218.683359440796
1117,3296.92957501117,-301.801567107604
1118,3341.03689962001,-175.90419151377
1119,3348.82054448513,-214.976854472983
1120,3274.69058968225,-263.16133009862
1121,3380.32576999459,-131.580659489564
1122,3391.44526265904,-244.628838618029
1123,3365.49978348181,-252.041837434164
1124,3343.2607981529,-237.215839801894
1125,3356.23353218177,-203.857361808527
1126,3293.22308116285,-246.482091101936
1127,3345.11403951731,-214.976854472983
1128,3265.42434950171,-203.857361808527
1129,3363.6465309979,-261.308077614713
1130,3363.6465309979,-248.33533246635
1131,3280.25033601448,-183.471628963522
1132,3339.55429318508,-196.444374111885
1133,3317.31530785617,-181.618376479615
1134,3295.57052837873,-290.558525760153
1135,3291.86402341092,-270.481659062889
1136,3332.14130548844,-192.737869144071
1137,3326.58155915621,-185.324881447429
1138,3357.1910428146,-199.718442009978
1139,3346.22598878376,-239.810395503263
1140,3267.27759086612,-181.618376479615
1141,3339.55429318508,-198.297615476299
1142,3352.92857433305,-219.239334074019
1143,3293.22308116285,-211.270360624662
1144,3259.86460316948,-192.737869144071
1145,3363.6465309979,-142.700152154019
1146,3263.63287691904,-188.444510711905
1147,3341.40754566899,-159.379391150703
1148,3226.50612517611,-292.813303124174
1149,3361.793278514,-179.765135115201
1150,3228.63735385714,-280.550982362143
1151,3345.11403951731,-224.243105773024
1152,3367.35302484622,-163.085896118517
1153,3382.17902247849,-118.607925460694
1154,3321.02181282399,-270.574317795262
1155,3250.59835186944,-253.895078798578
1156,3358.08678466567,-252.041837434164
1157,3374.76602366236,-153.819644818475
1158,3374.76602366236,-155.672897302382
1159,3283.9568298628,-174.205388782973
1160,3319.16856034008,-157.526149786289
1161,3215.38663251165,-268.721076430848
1162,3298.78282749507,-244.628838618029
1163,3359.94003714958,-218.683359440796
1164,3220.94637884388,-285.400315427532
1165,3350.67378584954,-166.792389966838
1166,3256.15809820166,-189.03137529575
1167,3371.05952981404,-164.939137482931
1168,3296.92957501117,-189.03137529575
1169,3371.05952981404,-153.819644818475
1170,3302.48932134339,-229.802852105252
1171,3374.76602366236,-179.765135115201
1172,3371.05952981404,-176.058630147387
1173,3304.3425738273,-176.058630147387
1174,3330.28805300453,-240.922344769708
1175,3369.20627733013,-207.56386677634
1176,3237.62561784057,-259.454825130806
1177,3348.82054448513,-268.721076430848
1178,3245.03860553721,-270.574317795262
1179,3324.72830667231,-164.939137482931
1180,3283.9568298628,-192.737869144071
1181,3253.93419966877,-189.124034028123
1182,3378.47251751068,-194.591121627978
1183,3228.35936654052,-302.079554424215
1184,3311.75556152394,-176.058630147387
1185,3313.60881400785,-168.645642450745
1186,3259.86460316948,-198.297615476299
1187,3367.47657352922,-178.066321264911
1188,3328.43480052063,-207.56386677634
1189,3378.47251751068,-187.178122811843
1190,3362.38014309784,-210.899714575677
1191,3313.60881400785,-266.867823946941
1192,3322.8750541884,-194.591121627978
1193,3311.75556152394,-179.765135115201
1194,3326.58155915621,-176.058630147387
1195,3241.33211168889,-257.601583766392
1196,3306.19581519172,-229.802852105252
1197,3313.60881400785,-185.324881447429
1198,3350.67378584954,-155.672897302382
1199,3289.51657619503,-200.150867960206
1200,3329.42320110408,-177.325018047449
1201,3308.04906767562,-155.672897302382
1202,3328.43480052063,-177.911882631294
1203,3222.7996202083,-287.253556791946
1204,3348.82054448513,-198.297615476299
1205,3327.8788258874,-188.815167880382
1206,3313.60881400785,-181.618376479615
1207,3222.7996202083,-298.373049456402
1208,3322.8750541884,-198.297615476299
1209,3358.08678466567,-211.270360624662
1210,3308.04906767562,-265.014571463034
1211,3282.10358849839,-289.106809275853
1212,3324.72830667231,-268.721076430848
1213,3313.60881400785,-289.106809275853
1214,3298.78282749507,-189.03137529575
1215,3213.53338002775,-289.106809275853
1216,3254.30485683725,-187.178122811843
1217,3343.2607981529,-220.536600805211
1218,3291.36982867894,-163.085896118517
1219,3224.6528726922,-274.280822763076
1220,3226.50612517611,-272.427570279169
1221,3259.86460316948,-194.591121627978
1222,3302.48932134339,-164.939137482931
1223,3220.94637884388,-274.280822763076
1224,3295.07632252726,-205.710614292434
1225,3213.53338002775,-279.840569095304
1226,3321.1762514576,-175.193789366424
1227,3376.61927614626,-133.43391197347
1228,3350.67378584954,-157.526149786289
1229,3287.26179883101,-178.869393264123
1230,3319.16856034008,-265.014571463034
1231,3309.90232015953,-305.786048272537
1232,3322.8750541884,-185.324881447429
1233,3296.92957501117,-159.379391150703
1234,3274.69058968225,-183.471628963522
1235,3346.96729200122,-205.710614292434
1236,3219.09312635998,-289.106809275853
1237,3362.44192299908,-245.277471983625
1238,3356.23353218177,-190.884627779657
1239,3378.47251751068,-148.259898486247
1240,3317.31530785617,-183.471628963522
1241,3308.04906767562,-172.352136299066
1242,3287.66333483062,-190.884627779657
1243,3298.78282749507,-166.792389966838
1244,3374.76602366236,-146.406657121833
1245,3346.96729200122,-166.792389966838
1246,3213.53338002775,-283.547062943625
1247,3282.10358849839,-276.13406412749
1248,3363.6465309979,-213.123613108568
1249,3358.08678466567,-205.710614292434
1250,3350.67378584954,-200.150867960206
1251,3362.41103304846,-171.981490250082
1252,3269.13084335003,-181.618376479615
1253,3302.48932134339,-161.23264363461
1254,3226.50612517611,-290.96006175976
1255,3295.07632252726,-189.03137529575
1256,3311.75556152394,-187.178122811843
1257,3300.63606885949,-183.471628963522
1258,3309.90232015953,-263.16133009862
1259,3295.32343101274,-183.409849062278
1260,3225.14706742418,-266.064751947729
1261,3226.50612517611,-263.16133009862
1262,3228.35936654052,-268.721076430848
1263,3296.92957501117,-164.939137482931
1264,3300.63606885949,-253.895078798578
1265,3319.16856034008,-266.867823946941
1266,3254.15041820363,-252.165386117159
1267,3248.74511050502,-253.895078798578
1268,3283.9568298628,-253.895078798578
1269,3280.25033601448,-265.014571463034
1270,3332.14130548844,-266.867823946941
1271,3211.68012754384,-281.693810459718
1272,3217.23987387607,-283.547062943625
1273,3308.26527509099,-292.226449659822
1274,3226.50612517611,-257.601583766392
1275,3301.25382339395,-175.533545464786
1276,3291.36982867894,-300.226301940309
1277,3319.16856034008,-274.280822763076
1278,3348.82054448513,-157.526149786289
1279,3306.19581519172,-183.471628963522
1280,3365.49978348181,-140.846910789605
1281,3315.46206649176,-157.526149786289
1282,3337.88636928541,-187.610548762071
1283,3306.19581519172,-298.373049456402
1284,3371.05952981404,-129.727418125149
1285,3341.40754566899,-163.085896118517
1286,3293.22308116285,-209.417108140755
1287,3306.47380250833,-153.356340037118
1288,3317.31530785617,-155.672897302382
1289,3324.72830667231,-164.939137482931
1290,3298.78282749507,-189.03137529575
1291,3234.35153882298,-259.454825130806
1292,3219.09312635998,-294.666555608081
1293,3346.96729200122,-207.56386677634
1294,3306.19581519172,-176.058630147387
1295,3330.28805300453,-172.352136299066
1296,3328.43480052063,-185.324881447429
1297,3354.38029081735,-148.259898486247
1298,3215.38663251165,-289.106809275853
1299,3259.86460316948,-181.618376479615
1300,3302.48932134339,-185.324881447429
1301,3315.46206649176,-257.601583766392
1302,3228.35936654052,-287.253556791946
1303,3296.92957501117,-300.226301940309
1304,3224.6528726922,-272.427570279169
1305,3319.16856034008,-192.737869144071
1306,3260.23524921846,-177.355907998071
1307,3341.40754566899,-187.178122811843
1308,3339.55429318508,-192.737869144071
1309,3259.86460316948,-177.911882631294
1310,3367.35302484622,-148.259898486247
1311,3322.8750541884,-161.23264363461
1312,3335.84779933676,-190.884627779657
1313,3267.27759086612,-176.058630147387
1314,3306.19581519172,-179.765135115201
1315,3258.01135068557,-211.270360624662
1316,3258.01135068557,-209.417108140755
1317,3215.38663251165,-290.96006175976
1318,3226.50612517611,-259.454825130806
1319,3309.90232015953,-270.574317795262
1320,3230.21261902443,-287.253556791946
1321,3222.7996202083,-270.574317795262
1322,3356.23353218177,-161.23264363461
1323,3258.01135068557,-181.618376479615
1324,3391.44526265904,-187.178122811843
1325,3328.43480052063,-164.939137482931
1326,3372.8510023967,-194.6220115786
1327,3332.14130548844,-213.123613108568
1328,3322.8750541884,-270.574317795262
1329,3259.86460316948,-194.591121627978
1330,3296.92957501117,-298.373049456402
1331,3230.21261902443,-266.867823946941
1332,3274.69058968225,-270.574317795262
1333,3319.16856034008,-164.939137482931
1334,3295.07632252726,-194.591121627978
1335,3282.10358849839,-187.178122811843
1336,3367.35302484622,-229.802852105252
1337,3265.42434950171,-181.618376479615
1338,3220.94637884388,-270.574317795262
1339,3222.7996202083,-276.13406412749
1340,3361.793278514,-163.085896118517
1341,3384.03226384291,-161.23264363461
1342,3263.5710970178,-187.178122811843
1343,3361.793278514,-214.976854472983
1344,3291.36982867894,-300.226301940309
1345,3285.81008234671,-189.03137529575
1346,3319.16856034008,-274.280822763076
1347,3343.35345688527,-175.255558148175
1348,3348.82054448513,-157.526149786289
1349,3306.19581519172,-183.471628963522
1350,3365.49978348181,-140.846910789605
1351,3330.28805300453,-189.03137529575
1352,3391.44526265904,-187.178122811843
1353,3306.87533850793,-288.736163226868
1354,3315.46206649176,-157.526149786289
1355,3337.88636928541,-187.610548762071
1356,3306.19581519172,-298.373049456402
1357,3371.05952981404,-129.727418125149
1358,3341.40754566899,-163.085896118517
1359,3293.22308116285,-209.417108140755
1360,3306.47380250833,-153.356340037118
1361,3317.31530785617,-155.672897302382
1362,3306.81356972618,-288.797932008619
1363,3324.72830667231,-164.939137482931
1364,3298.78282749507,-189.03137529575
1365,3234.35153882298,-259.454825130806
1366,3219.09312635998,-294.666555608081
1367,3346.96729200122,-207.56386677634
1368,3306.19581519172,-176.058630147387
1369,3330.28805300453,-172.352136299066
1370,3328.43480052063,-185.324881447429
1371,3354.38029081735,-148.259898486247
1372,3215.38663251165,-289.106809275853
1373,3259.86460316948,-181.618376479615
1374,3302.48932134339,-185.324881447429
1375,3315.46206649176,-257.601583766392
1376,3228.35936654052,-287.253556791946
1377,3296.92957501117,-300.226301940309
1378,3224.6528726922,-272.427570279169
1379,3319.16856034008,-192.737869144071
1380,3260.23524921846,-177.355907998071
1381,3341.40754566899,-187.178122811843
1382,3339.55429318508,-192.737869144071
1383,3259.86460316948,-177.911882631294
1384,3367.35302484622,-148.259898486247
1385,3322.8750541884,-161.23264363461
1386,3322.8750541884,-161.23264363461
1387,3335.84779933676,-190.884627779657
1388,3267.27759086612,-176.058630147387
1389,3306.19581519172,-179.765135115201
1390,3258.01135068557,-211.270360624662
1391,3258.01135068557,-209.417108140755
1392,3215.38663251165,-290.96006175976
1393,3226.50612517611,-259.454825130806
1394,3309.90232015953,-270.574317795262
1395,3230.21261902443,-287.253556791946
1396,3222.7996202083,-270.574317795262
1397,3356.23353218177,-161.23264363461
1398,3258.01135068557,-181.618376479615
1399,3391.44526265904,-187.178122811843
1400,3322.8750541884,-224.243105773024
1401,3328.43480052063,-164.939137482931
1402,3372.8510023967,-194.6220115786
1403,3332.14130548844,-213.123613108568
1404,3322.8750541884,-270.574317795262
1405,3259.86460316948,-194.591121627978
1406,3343.35345688527,-175.255558148175
1407,3296.92957501117,-298.373049456402
1408,3230.21261902443,-266.867823946941
1409,3274.69058968225,-270.574317795262
1410,3319.16856034008,-164.939137482931
1411,3394.62667182476,-242.157842719149
1412,3295.07632252726,-194.591121627978
1413,3282.10358849839,-187.178122811843
1414,3367.35302484622,-229.802852105252
1415,3265.42434950171,-181.618376479615
1416,3220.94637884388,-270.574317795262
1417,3222.7996202083,-276.13406412749
1418,3361.793278514,-163.085896118517
1419,3384.03226384291,-161.23264363461
1420,3263.5710970178,-187.178122811843
1421,3361.793278514,-214.976854472983
1422,3245.03860553721,-270.574317795262
1423,3306.81356972618,-288.797932008619
1424,3321.02181282399,-172.352136299066
1425,3333.99454685285,-185.324881447429
1426,3279.41637406465,-201.664353226258
1427,3263.91086423565,-209.540656823749
1428,3271.07675456631,-189.124034028123
1429,3270.52077993308,-176.213068781004
1430,3263.84908433441,-175.039350732807
1431,3262.79891496921,-180.877084381646
1432,3267.24671203499,-171.48728439861
1433,3296.74424642693,-159.441171051947
1434,3303.44683197622,-155.394909985771
1435,3300.45075139474,-156.506859252216
1436,3306.59735119132,-156.321530667978
1437,3334.92117865456,-163.827188216486
1438,3319.07590160771,-165.186245968413
1439,3316.91377185656,-154.808045401926
1440,3215.60283992702,-282.558662360174
1441,3258.07313058681,-240.48991881948
1442,3275.2774542661,-307.917288073055
1443,3292.20379062877,-293.801703707625
1444,3392.95874792509,-154.900715253792
1445,3387.12101427625,-152.522378087284
1446,3362.38014309784,-210.899714575677
1447,3379.43002814351,-193.510062312154
1448,3367.35302484622,-244.875935984019
1449,3290.47408682786,-274.033714277594
1450,3222.7996202083,-265.014571463034
1451,3327.32285125418,-274.064604228215
1452,3303.78659919408,-286.975569475334
1453,3301.40826202757,-295.84028477577
1454,3318.85968307285,-296.828674239728
1455,3319.78631487454,-303.809247105635
1456,3279.41637406465,-305.971376856775
1457,3284.0803785458,-302.20310310721
1458,3286.76759297954,-298.836365357252
1459,3280.31211591573,-288.180188593646
1460,3278.33531474882,-279.902337877055
1461,3287.44711629576,-273.446860813242
1462,3297.97974437637,-273.693958179231
1463,3274.19639495028,-268.350419262371
1464,3283.9568298628,-259.794592348661
1465,3274.04195631666,-262.45091683178
1466,3283.61707376444,-258.898850497583
1467,3225.70304205741,-294.326788390225
1468,3217.98117709353,-290.929171809138
1469,3212.85385671153,-281.755590360962
1470,3216.25147329262,-275.701638177262
1471,3216.00437592663,-271.068523646734
1472,3247.88025860457,-256.273415965086
1473,3236.14301140564,-260.566774397252
1474,3264.43594891826,-230.822131519832
1475,3251.49409372051,-244.13464388605
1476,3262.1193805335,-250.713669632858
1477,3281.5784926963,-243.022694619605
1478,3285.77919239609,-239.903054235635
1479,3291.03006146108,-227.578953572361
1480,3267.71001681635,-217.81850754034
1481,3302.95263724424,-252.258044849532
1482,3296.92957501117,-247.902906516122
1483,3312.6204134244,-251.022546900091
1484,3320.21872970528,-247.130724467532
1485,3305.70162045974,-240.181041552247
1486,3305.54718182612,-228.938000204796
1487,3302.18044407616,-222.142755923128
1488,3324.60475798931,-216.428570957283
1489,3308.32705499223,-210.683496040817
1490,3308.38883489348,-208.799364725781
1491,3301.03760485909,-204.62955497661
1492,3261.4707471679,-178.745844581128
1493,3267.15404218313,-177.788333948299
1494,3282.41245464613,-184.614468180589
1495,3287.01469034553,-188.78427792976
1496,3285.77919239609,-196.32082542889
1497,3294.48946906291,-201.417255860268
1498,3293.74816584545,-215.440170373833
1499,3282.59778323037,-176.892592097221
1500,3294.89100506251,-180.228439896558
1501,3296.00295432896,-174.88491209919
1502,3287.29267766214,-170.900419814765
1503,3310.36562494089,-182.977434231543
1504,3299.2152534453,-188.753387979138
1505,3305.20741460827,-170.035579033802
1506,3296.68247764518,-164.939137482931
1507,3303.5394907086,-160.182474269408
1508,3317.53152639103,-165.495112116154
1509,3315.06053049215,-165.464233285025
1510,3321.42334882359,-174.699583514952
1511,3362.41103304846,-171.981490250082
1512,3356.72773803324,-194.498462895605
1513,3349.34562916773,-185.664637545791
1514,3353.14479286791,-175.255558148175
1515,3336.52732265298,-167.317474649439
1516,3319.50832755793,-190.483091780051
1517,3326.14913320598,-190.328653146434
1518,3317.99483117239,-200.181757910828
1519,3332.51195153743,-196.197265626402
1520,3341.00600966938,-198.143176842682
1521,3340.11026781831,-207.007892143118
1522,3352.4652584322,-206.297478876278
1523,3372.8510023967,-213.895795157159
1524,3339.27630586847,-224.768190455625
1525,3376.74282482926,-221.895658557138
