n,x,y
824,668.899263668265,5534.75836368353
825,650.428540969425,5551.06694551174
826,650.428540969425,5551.06694551174
827,668.899263668265,5534.75836368353
828,659.849230903083,5564.90454256056
829,659.849230903083,5564.90454256056
830,659.849230903083,5564.90454256056
831,666.891572550741,5551.22138414536
832,673.038183466814,5561.10537886037
833,673.038183466814,5561.10537886037
834,673.038183466814,5561.10537886037
835,666.891572550741,5551.22138414536
836,696.88331279415,5530.65032271611
837,686.134477298171,5526.07897696734
838,664.853002602088,5572.87351600992
839,708.83676740844,5526.6967315018
840,688.543693295808,5555.32942511278
841,682.489752231601,5509.09086070342
842,688.543693295808,5555.32942511278
843,674.891424831228,5536.11741031597
844,667.169559867352,5569.01257240849
845,677.331541898979,5540.50342748051
846,691.261797680171,5517.12161405402
847,691.261797680171,5517.12161405402
848,691.261797680171,5517.12161405402
849,682.489752231601,5509.09086070342
850,671.462918299518,5572.96617474229
851,647.710447704555,5543.90105518109
852,693.825452311425,5532.96689110087
853,644.18927132098,5543.25242181549
854,699.199881178907,5544.20993244832
855,704.636067708647,5518.20267336984
856,706.087784192948,5524.53460175066
857,691.416236313788,5546.03229498161
858,678.597929799042,5506.21832880493
859,692.497295629611,5550.54186082914
860,660.621412951674,5536.98226221642
861,665.378087284689,5512.58114713637
862,665.378087284689,5512.58114713637
863,672.72930619958,5516.50385951955
864,679.956976431477,5531.26807725058
865,651.169844186886,5554.4336832617
866,680.173183846844,5532.874221249
867,707.13795355815,5523.91685833569
868,671.864454299124,5506.92874207177
869,677.08444453299,5539.02083216508
870,652.343573354575,5533.8008530507
871,707.13795355815,5523.91685833569
872,696.975982646015,5542.35667996441
873,681.346913014534,5521.60028995093
874,706.11867414357,5539.02083216508
875,681.532241598772,5508.62755592206
876,681.532241598772,5508.62755592206
877,710.968007208958,5529.41482476667
878,659.32413510099,5505.56969543934
879,660.899400268285,5505.29170812273
880,659.32413510099,5505.56969543934
881,677.053554582368,5578.15527502553
882,700.806025177331,5528.98239881645
883,681.439571746907,5520.73544916997
884,699.601417178513,5541.49182806396
885,654.629240669218,5529.78548193515
886,707.601269459,5531.51517461657
887,706.520210143176,5507.26850928963
888,699.601417178513,5541.49182806396
889,650.428540969425,5551.06694551174
890,646.752937071726,5547.26779293105
891,685.547612714327,5547.7310977124
892,669.022812351259,5541.21384074735
893,647.926655119922,5532.874221249
894,647.185363021954,5548.44151097924
895,656.050067202897,5546.77358707957
896,657.192906419964,5511.65452645417
897,665.378087284689,5575.96225532377
898,653.609961254638,5564.87365260994
899,703.894775610679,5522.86667785099
900,650.490320870668,5506.00212138956
901,677.331541898979,5561.16715876162
902,672.72930619958,5548.62683956348
903,664.173479285871,5570.55694762516
904,672.72930619958,5548.62683956348
905,702.288620492761,5510.01749250512
906,692.157528411756,5506.68164470578
907,649.810797554451,5544.33348113132
908,671.988002982119,5526.66584155118
909,685.053406862855,5532.65801383364
910,652.343573354575,5533.8008530507
911,685.362284130088,5511.37653913755
912,695.771363527704,5505.32259807335
913,703.678557075818,5531.2989672012
914,703.678557075818,5531.2989672012
915,691.261797680171,5528.11755803548
916,665.316307383446,5526.38785423457
917,668.250619183176,5556.53403311159
918,652.806878135933,5563.82348324474
919,650.181443603435,5507.60826538799
920,714.056757642305,5517.98645483498
921,656.050067202897,5507.85536275398
922,676.15781273129,5507.8862527046
923,676.003374097673,5501.3072158383
924,653.146645353788,5505.3843668551
925,655.617641252668,5505.66235417171
926,650.181443603435,5507.60826538799
927,655.277885154306,5508.16424002121
928,668.157960450803,5511.09855182094
929,665.378087284689,5512.58114713637
930,673.717706783031,5512.85913445298
931,679.061234580399,5514.09463240242
932,672.698416248958,5521.5694111198
933,658.304855686409,5525.95542828434
934,657.872429736182,5526.57318281881
935,669.239019766627,5531.05185871572
936,671.74090561613,5532.96689110087
937,648.853286921622,5537.35290826541
938,676.744677315135,5537.44556699778
939,678.041955165819,5502.45005505537
940,706.643758826171,5507.57737543737
941,685.362284130088,5511.37653913755
942,702.319510443383,5514.15641230367
943,693.856342262047,5517.43048020176
944,691.725102461528,5518.88219668606
945,696.914202744772,5518.51155063708
946,702.813716294855,5523.57709111783
947,721.655073923186,5528.21021676785
948,693.825452311425,5532.96689110087
949,706.458430241932,5532.81245246725
950,710.288483892741,5532.96689110087
951,701.732645859539,5535.80853304873
952,684.466553398503,5537.13670085004
953,710.350252674492,5536.39539763258
954,638.567756207,5541.36827938096
955,682.149985013746,5543.28330064662
956,650.613869553663,5544.11726259646
957,641.965372788088,5544.95122454629
958,646.35140107212,5548.53418083111
959,651.447831503498,5548.71949829585
960,662.96886016756,5549.02837556309
961,682.180874964368,5548.99748561246
962,653.671730036389,5551.19050531423
963,649.810797554451,5556.87380032945
964,656.729590519114,5557.70776227928
965,677.331541898979,5561.16715876162
966,669.115471083632,5564.28678802609
967,676.034264048295,5564.10147056135
968,653.609961254638,5564.87365260994
969,659.849230903083,5564.90454256056
970,662.25844690072,5566.6651251926
971,663.154188751798,5567.03578236108
972,658.459294320026,5568.70370626074
973,662.351116752586,5570.15541162555
974,673.099952248565,5577.04332575909
975,669.980322984088,5579.9467476082
976,658.644611784772,5571.76156674347
977,691.848651144523,5546.43383098121
978,685.362284130088,5548.00908502901
979,686.474233396534,5551.59204131383
980,684.528322180254,5552.92019799565
